id,timestamp,value,property,plug_id,household_id,house_id
401,1633164456,3225.270838846647,0,20,1,1
402,1626854883,2108.5196727664093,1,49,8,5
403,1614792352,661.3810556266519,1,13,3,3
404,1619983427,4502.861506181928,1,38,5,5
405,1621803296,3456.109288048272,1,49,1,5
406,1616787341,3415.919282227407,0,46,5,3
407,1631308564,4112.91937955837,1,49,6,5
408,1639299375,2648.3083932754053,0,8,8,1
409,1627944339,4075.2721420122857,0,43,3,5
410,1639926775,2490.4537675550287,1,20,3,3
411,1614593407,335.87699957855045,0,33,10,4
412,1617976199,2026.240440138444,1,26,9,5
413,1632967302,2487.324469899453,1,39,4,2
414,1618864834,3601.012908161479,0,21,4,1
415,1615312784,532.8936506433718,0,49,7,1
416,1623947391,700.092693302245,0,42,2,2
417,1634406944,1318.4190131730822,0,43,8,2
418,1624395951,1332.491966854411,1,41,6,5
419,1613760954,3660.922892295312,1,9,3,2
420,1611728242,1253.653302807989,1,24,9,4
421,1624578005,3165.4903167872376,0,37,5,3
422,1611442709,2471.369250691357,0,49,8,2
423,1617199341,2866.471890897003,0,41,7,2
424,1626352797,4190.534815891479,1,17,8,4
425,1627758117,2021.9075077451216,0,24,7,1
426,1619468005,3854.5568853213526,1,21,3,1
427,1620079468,2110.1802977534367,0,39,2,5
428,1619626034,1769.3568828062473,1,41,7,4
429,1615564725,4793.135886566103,1,39,3,3
430,1635824410,921.854603394816,0,13,3,3
431,1629675034,451.68480288803937,0,11,2,4
432,1634150113,3854.929627677393,1,46,4,3
433,1636639508,341.24852677045794,1,19,8,1
434,1620785437,4185.394953515147,0,11,1,3
435,1628693600,2185.9669817862177,0,13,1,3
436,1637768987,4577.56838645957,1,46,5,4
437,1630339438,3607.664305609528,0,45,5,4
438,1610877375,3052.023335039788,1,1,1,3
439,1630043104,4746.533985288828,1,40,6,2
440,1625018875,1983.2468652602713,0,44,1,4
441,1625359676,4770.4346826981655,0,19,5,5
442,1639549231,675.0063871060347,0,12,9,5
443,1640962194,2418.7747096620637,0,8,5,1
444,1616724995,1349.5561119609745,0,8,6,3
445,1613232162,2699.213894540967,1,45,8,2
446,1622039231,810.0693894579231,1,12,1,1
447,1630278192,4207.648301550217,0,48,2,3
448,1628963839,4232.039246572786,0,33,9,4
449,1631946256,4776.181563617395,0,45,3,5
450,1619608235,773.3607044161811,1,26,6,2
451,1622166235,3116.6627545249535,0,39,5,5
452,1614589597,2371.186543501848,0,28,2,4
453,1612910556,1721.9186602211662,1,5,7,3
454,1635756589,1757.700805671094,1,8,4,4
455,1612903284,2063.9677530337613,0,25,1,4
456,1612386309,3524.627748444765,0,27,4,5
457,1622220386,2991.4302913407732,0,46,6,2
458,1633215867,2298.4075638056556,1,23,7,4
459,1637134103,379.6670518481105,0,30,7,5
460,1620734812,388.8267203947854,0,45,7,2
461,1636556784,11.696953128891296,0,47,3,3
462,1634756397,4838.496941035432,1,23,6,3
463,1634014900,26.269092791924574,1,49,8,1
464,1617963102,515.4687300687244,0,47,4,5
465,1620980322,1572.9827840470546,0,20,8,2
466,1625647291,4037.151259083806,1,18,2,4
467,1615673824,4810.493928820589,1,18,10,3
468,1631079027,3950.0677939592806,1,2,9,2
